0.643443	0.080513	0.968073
0.640816	0.080513	0.967931
0.642276	0.081026	0.967891
0.639676	0.081026	0.967773
0.641129	0.081538	0.967762
0.642570	0.082051	0.967654
0.644000	0.082564	0.967639
0.641434	0.082564	0.967510
0.642857	0.083077	0.967461
0.644269	0.083590	0.967356
0.641732	0.083590	0.967312
0.643137	0.084103	0.967267
0.644531	0.084615	0.967143
0.645914	0.085128	0.967051
0.647287	0.085641	0.966889
0.648649	0.086154	0.966665
0.646154	0.086154	0.966565
0.643678	0.086154	0.966316
0.641221	0.086154	0.966304
0.642586	0.086667	0.966224
0.643939	0.087179	0.965390
0.641509	0.087179	0.965333
0.639098	0.087179	0.964878
0.640449	0.087692	0.964628
0.641791	0.088205	0.964598
0.639405	0.088205	0.964411
0.640741	0.088718	0.964384
0.638376	0.088718	0.964300
0.639706	0.089231	0.963992
0.637363	0.089231	0.963914
0.635036	0.089231	0.963889
0.632727	0.089231	0.963709
0.630435	0.089231	0.963707
0.631769	0.089744	0.963653
0.629496	0.089744	0.963647
0.630824	0.090256	0.963602
0.628571	0.090256	0.963582
0.629893	0.090769	0.963580
0.627660	0.090769	0.963265
0.625442	0.090769	0.962682
0.626761	0.091282	0.962500
0.624561	0.091282	0.962432
0.625874	0.091795	0.962426
0.623693	0.091795	0.962385
0.621528	0.091795	0.962165
0.622837	0.092308	0.962141
0.624138	0.092821	0.961854
0.621993	0.092821	0.961783
0.623288	0.093333	0.961769
0.621160	0.093333	0.961082
0.619048	0.093333	0.960997
0.616949	0.093333	0.960615
0.618243	0.093846	0.960514
0.619529	0.094359	0.960180
0.617450	0.094359	0.960163
0.615385	0.094359	0.960157
0.616667	0.094872	0.960107
0.617940	0.095385	0.959790
0.619205	0.095897	0.959660
0.617162	0.095897	0.959627
0.618421	0.096410	0.959508
0.616393	0.096410	0.959290
0.614379	0.096410	0.959170
0.615635	0.096923	0.958924
0.613636	0.096923	0.958454
0.611650	0.096923	0.958272
0.612903	0.097436	0.958258
0.614148	0.097949	0.958248
0.615385	0.098462	0.958188
0.613419	0.098462	0.957993
0.611465	0.098462	0.957865
0.612698	0.098974	0.957845
0.613924	0.099487	0.957804
0.611987	0.099487	0.957578
0.613208	0.100000	0.957279
0.611285	0.100000	0.957245
0.612500	0.100513	0.957223
0.613707	0.101026	0.957201
0.611801	0.101026	0.957127
0.613003	0.101538	0.957008
0.611111	0.101538	0.956905
0.612308	0.102051	0.956827
0.610429	0.102051	0.956568
0.608563	0.102051	0.956558
0.606707	0.102051	0.956284
0.607903	0.102564	0.956074
0.606061	0.102564	0.955849
0.607251	0.103077	0.955715
0.605422	0.103077	0.955703
0.606607	0.103590	0.955613
0.604790	0.103590	0.955442
0.605970	0.104103	0.955232
0.604167	0.104103	0.954767
0.605341	0.104615	0.954448
0.603550	0.104615	0.954341
0.601770	0.104615	0.954226
0.602941	0.105128	0.954200
0.604106	0.105641	0.953933
0.602339	0.105641	0.953825
0.603499	0.106154	0.953631
0.604651	0.106667	0.953448
0.605797	0.107179	0.953411
0.606936	0.107692	0.953398
0.608069	0.108205	0.953224
0.609195	0.108718	0.952867
0.607450	0.108718	0.952849
0.605714	0.108718	0.952588
0.606838	0.109231	0.952540
0.605114	0.109231	0.952496
0.603399	0.109231	0.952277
0.604520	0.109744	0.952184
0.605634	0.110256	0.951874
0.606742	0.110769	0.951370
0.607843	0.111282	0.951301
0.608939	0.111795	0.951015
0.607242	0.111795	0.951006
0.608333	0.112308	0.950847
0.609418	0.112821	0.950469
0.607735	0.112821	0.950298
0.606061	0.112821	0.950244
0.604396	0.112821	0.949909
0.602740	0.112821	0.949749
0.603825	0.113333	0.949594
0.602180	0.113333	0.949382
0.603261	0.113846	0.949251
0.604336	0.114359	0.948984
0.602703	0.114359	0.948963
0.603774	0.114872	0.948853
0.602151	0.114872	0.948832
0.603217	0.115385	0.948703
0.604278	0.115897	0.948636
0.605333	0.116410	0.948562
0.603723	0.116410	0.948515
0.602122	0.116410	0.948457
0.600529	0.116410	0.948421
0.601583	0.116923	0.948366
0.602632	0.117436	0.947772
0.603675	0.117949	0.947453
0.604712	0.118462	0.947448
0.605744	0.118974	0.947441
0.604167	0.118974	0.947204
0.605195	0.119487	0.946882
0.603627	0.119487	0.946658
0.602067	0.119487	0.946339
0.600515	0.119487	0.945636
0.598972	0.119487	0.945573
0.597436	0.119487	0.945001
0.598465	0.120000	0.944923
0.599490	0.120513	0.944864
0.600509	0.121026	0.944710
0.601523	0.121538	0.944622
0.600000	0.121538	0.944600
0.601010	0.122051	0.944185
0.602015	0.122564	0.944084
0.603015	0.123077	0.944066
0.604010	0.123590	0.943849
0.605000	0.124103	0.943784
0.605985	0.124615	0.943556
0.606965	0.125128	0.943526
0.605459	0.125128	0.943393
0.603960	0.125128	0.943013
0.604938	0.125641	0.942907
0.605911	0.126154	0.942668
0.606880	0.126667	0.942615
0.605392	0.126667	0.942400
0.606357	0.127179	0.942396
0.607317	0.127692	0.942221
0.605839	0.127692	0.942058
0.604369	0.127692	0.942000
0.602906	0.127692	0.941766
0.603865	0.128205	0.941566
0.604819	0.128718	0.941524
0.605769	0.129231	0.941378
0.604317	0.129231	0.941305
0.602871	0.129231	0.941286
0.603819	0.129744	0.941090
0.604762	0.130256	0.941031
0.603325	0.130256	0.941000
0.604265	0.130769	0.940778
0.602837	0.130769	0.940761
0.603774	0.131282	0.940471
0.602353	0.131282	0.940301
0.600939	0.131282	0.940035
0.601874	0.131795	0.939981
0.600467	0.131795	0.939821
0.599068	0.131795	0.939746
0.597674	0.131795	0.939693
0.598608	0.132308	0.939672
0.599537	0.132821	0.939416
0.600462	0.133333	0.939387
0.601382	0.133846	0.939346
0.600000	0.133846	0.939308
0.600917	0.134359	0.939297
0.599542	0.134359	0.939253
0.600457	0.134872	0.939134
0.599089	0.134872	0.938910
0.600000	0.135385	0.938692
0.598639	0.135385	0.938679
0.597285	0.135385	0.938460
0.595937	0.135385	0.938124
0.596847	0.135897	0.938045
0.595506	0.135897	0.937971
0.594170	0.135897	0.937777
0.595078	0.136410	0.937750
0.595982	0.136923	0.937690
0.594655	0.136923	0.937623
0.593333	0.136923	0.937613
0.594235	0.137436	0.937467
0.595133	0.137949	0.937046
0.596026	0.138462	0.936637
0.594714	0.138462	0.936439
0.593407	0.138462	0.935900
0.594298	0.138974	0.935570
0.592998	0.138974	0.935540
0.591703	0.138974	0.935400
0.590414	0.138974	0.935398
0.591304	0.139487	0.935102
0.592191	0.140000	0.935021
0.590909	0.140000	0.934836
0.591793	0.140513	0.934630
0.592672	0.141026	0.934426
0.593548	0.141538	0.934421
0.592275	0.141538	0.934222
0.593148	0.142051	0.933977
0.594017	0.142564	0.933793
0.592751	0.142564	0.933741
0.591489	0.142564	0.933383
0.590234	0.142564	0.933034
0.591102	0.143077	0.932868
0.589852	0.143077	0.932790
0.588608	0.143077	0.932766
0.587368	0.143077	0.932516
0.588235	0.143590	0.932490
0.589099	0.144103	0.932253
0.589958	0.144615	0.932080
0.588727	0.144615	0.932019
0.587500	0.144615	0.931907
0.588358	0.145128	0.931870
0.589212	0.145641	0.931512
0.590062	0.146154	0.931484
0.588843	0.146154	0.931382
0.587629	0.146154	0.931375
0.588477	0.146667	0.931338
0.589322	0.147179	0.931246
0.590164	0.147692	0.931195
0.588957	0.147692	0.931046
0.589796	0.148205	0.930997
0.588595	0.148205	0.930960
0.589431	0.148718	0.930655
0.590264	0.149231	0.930539
0.589069	0.149231	0.930469
0.587879	0.149231	0.930432
0.588710	0.149744	0.930348
0.589537	0.150256	0.930309
0.588353	0.150256	0.930248
0.589178	0.150769	0.930157
0.588000	0.150769	0.930129
0.586826	0.150769	0.930069
0.585657	0.150769	0.930048
0.584493	0.150769	0.929928
0.585317	0.151282	0.929573
0.584158	0.151282	0.929474
0.584980	0.151795	0.929289
0.585799	0.152308	0.929217
0.586614	0.152821	0.929065
0.587426	0.153333	0.928404
0.586275	0.153333	0.928296
0.587084	0.153846	0.927704
0.587891	0.154359	0.927557
0.588694	0.154872	0.927494
0.589494	0.155385	0.927432
0.588350	0.155385	0.927255
0.589147	0.155897	0.927044
0.588008	0.155897	0.927007
0.586873	0.155897	0.926937
0.585742	0.155897	0.926734
0.586538	0.156410	0.926549
0.587332	0.156923	0.926475
0.588123	0.157436	0.925540
0.588910	0.157949	0.925535
0.587786	0.157949	0.925331
0.588571	0.158462	0.924936
0.589354	0.158974	0.924827
0.590133	0.159487	0.924790
0.589015	0.159487	0.924680
0.589792	0.160000	0.924560
0.590566	0.160513	0.924446
0.589454	0.160513	0.924409
0.590226	0.161026	0.924362
0.590994	0.161538	0.924249
0.591760	0.162051	0.924176
0.590654	0.162051	0.923777
0.589552	0.162051	0.923657
0.590317	0.162564	0.923519
0.591078	0.163077	0.923280
0.589981	0.163077	0.923114
0.590741	0.163590	0.923056
0.589649	0.163590	0.922861
0.588561	0.163590	0.922167
0.589319	0.164103	0.922145
0.590074	0.164615	0.922090
0.588991	0.164615	0.922013
0.587912	0.164615	0.921679
0.588665	0.165128	0.921589
0.587591	0.165128	0.921555
0.588342	0.165641	0.921485
0.589091	0.166154	0.921384
0.588022	0.166154	0.921343
0.586957	0.166154	0.920761
0.585895	0.166154	0.920676
0.586643	0.166667	0.920624
0.587387	0.167179	0.920348
0.588129	0.167692	0.919970
0.587074	0.167692	0.919537
0.587814	0.168205	0.919525
0.588551	0.168718	0.919247
0.587500	0.168718	0.919205
0.588235	0.169231	0.918997
0.587189	0.169231	0.918993
0.586146	0.169231	0.918988
0.586879	0.169744	0.918924
0.587611	0.170256	0.918237
0.586572	0.170256	0.918234
0.587302	0.170769	0.917974
0.586268	0.170769	0.917857
0.585237	0.170769	0.917550
0.585965	0.171282	0.917548
0.584939	0.171282	0.917239
0.583916	0.171282	0.917175
0.582897	0.171282	0.917093
0.581882	0.171282	0.917005
0.582609	0.171795	0.916864
0.581597	0.171795	0.916775
0.582322	0.172308	0.916708
0.583045	0.172821	0.916690
0.583765	0.173333	0.916485
0.582759	0.173333	0.916018
0.583477	0.173846	0.915630
0.584192	0.174359	0.915363
0.584906	0.174872	0.915152
0.583904	0.174872	0.914499
0.582906	0.174872	0.914134
0.581911	0.174872	0.914037
0.580920	0.174872	0.913796
0.581633	0.175385	0.913763
0.582343	0.175897	0.913642
0.581356	0.175897	0.913481
0.580372	0.175897	0.913448
0.579392	0.175897	0.913396
0.578415	0.175897	0.913337
0.577441	0.175897	0.913305
0.576471	0.175897	0.913122
0.577181	0.176410	0.913101
0.576214	0.176410	0.913079
0.576923	0.176923	0.913059
0.577629	0.177436	0.912772
0.578333	0.177949	0.912535
0.577371	0.177949	0.912510
0.578073	0.178462	0.912378
0.578773	0.178974	0.912298
0.577815	0.178974	0.912238
0.576860	0.178974	0.911932
0.577558	0.179487	0.911791
0.576606	0.179487	0.911751
0.575658	0.179487	0.911453
0.576355	0.180000	0.911443
0.575410	0.180000	0.910737
0.574468	0.180000	0.910692
0.575163	0.180513	0.910584
0.574225	0.180513	0.910581
0.574919	0.181026	0.910517
0.573984	0.181026	0.910414
0.573052	0.181026	0.910229
0.572123	0.181026	0.910186
0.571197	0.181026	0.910163
0.571890	0.181538	0.909786
0.570968	0.181538	0.909561
0.571659	0.182051	0.909216
0.570740	0.182051	0.909126
0.569823	0.182051	0.909082
0.570513	0.182564	0.908949
0.571200	0.183077	0.908560
0.570288	0.183077	0.908559
0.569378	0.183077	0.908408
0.570064	0.183590	0.907872
0.570747	0.184103	0.907705
0.569841	0.184103	0.907222
0.568938	0.184103	0.907033
0.569620	0.184615	0.906846
0.570300	0.185128	0.906705
0.569401	0.185128	0.906622
0.570079	0.185641	0.906171
0.570755	0.186154	0.906101
0.571429	0.186667	0.906082
0.572100	0.187179	0.906081
0.571205	0.187179	0.905921
0.571875	0.187692	0.905888
0.570983	0.187692	0.905805
0.571651	0.188205	0.905780
0.572317	0.188718	0.905470
0.571429	0.188718	0.905463
0.570543	0.188718	0.905187
0.569659	0.188718	0.905171
0.568779	0.188718	0.905096
0.567901	0.188718	0.904950
0.567026	0.188718	0.904946
0.567692	0.189231	0.904870
0.566820	0.189231	0.904626
0.567485	0.189744	0.904516
0.566616	0.189744	0.904446
0.565749	0.189744	0.904325
0.566412	0.190256	0.904238
0.567073	0.190769	0.904099
0.566210	0.190769	0.903664
0.565350	0.190769	0.903583
0.564492	0.190769	0.903511
0.563636	0.190769	0.902962
0.562784	0.190769	0.902901
0.561934	0.190769	0.902891
0.561086	0.190769	0.902719
0.560241	0.190769	0.902550
0.560902	0.191282	0.902454
0.560060	0.191282	0.902036
0.560720	0.191795	0.901702
0.561377	0.192308	0.901664
0.562033	0.192821	0.901654
0.561194	0.192821	0.901576
0.561848	0.193333	0.901494
0.561012	0.193333	0.901271
0.561664	0.193846	0.901195
0.562315	0.194359	0.900789
0.562963	0.194872	0.900738
0.562130	0.194872	0.900277
0.562777	0.195385	0.899956
0.561947	0.195385	0.899829
0.561119	0.195385	0.899646
0.561765	0.195897	0.899542
0.560940	0.195897	0.899519
0.561584	0.196410	0.899273
0.562225	0.196923	0.899200
0.561404	0.196923	0.898531
0.562044	0.197436	0.898453
0.561224	0.197436	0.897939
0.561863	0.197949	0.897671
0.561047	0.197949	0.896868
0.561684	0.198462	0.896656
0.562319	0.198974	0.896610
0.562952	0.199487	0.896559
0.563584	0.200000	0.896544
0.562771	0.200000	0.896538
0.563401	0.200513	0.895792
0.564029	0.201026	0.895699
0.564655	0.201538	0.895506
0.565280	0.202051	0.895485
0.564470	0.202051	0.895428
0.563662	0.202051	0.895283
0.562857	0.202051	0.895031
0.563481	0.202564	0.894719
0.564103	0.203077	0.894673
0.564723	0.203590	0.894523
0.565341	0.204103	0.894228
0.564539	0.204103	0.894145
0.563739	0.204103	0.894096
0.562942	0.204103	0.894095
0.562147	0.204103	0.894009
0.561354	0.204103	0.893959
0.560563	0.204103	0.893713
0.561181	0.204615	0.893490
0.561798	0.205128	0.893298
0.561010	0.205128	0.893059
0.561625	0.205641	0.893029
0.562238	0.206154	0.892520
0.562849	0.206667	0.892272
0.562064	0.206667	0.891828
0.561281	0.206667	0.891544
0.560501	0.206667	0.891363
0.559722	0.206667	0.891252
0.558946	0.206667	0.891128
0.559557	0.207179	0.890952
0.558783	0.207179	0.890671
0.558011	0.207179	0.890663
0.558621	0.207692	0.890627
0.557851	0.207692	0.890590
0.558459	0.208205	0.890099
0.557692	0.208205	0.890062
0.556927	0.208205	0.889957
0.556164	0.208205	0.889924
0.556772	0.208718	0.889715
0.556011	0.208718	0.889552
0.555252	0.208718	0.889508
0.554496	0.208718	0.889365
0.555102	0.209231	0.889299
0.555707	0.209744	0.889236
0.554953	0.209744	0.888799
0.555556	0.210256	0.888553
0.554804	0.210256	0.888032
0.555405	0.210769	0.887679
0.556005	0.211282	0.887511
0.555256	0.211282	0.887435
0.554509	0.211282	0.887358
0.553763	0.211282	0.887319
0.553020	0.211282	0.886941
0.552279	0.211282	0.886860
0.551539	0.211282	0.886458
0.550802	0.211282	0.885814
0.550067	0.211282	0.884929
0.549333	0.211282	0.884667
0.548602	0.211282	0.884595
0.549202	0.211795	0.884455
0.549801	0.212308	0.884354
0.549072	0.212308	0.883379
0.548344	0.212308	0.883109
0.547619	0.212308	0.882970
0.546896	0.212308	0.882895
0.546174	0.212308	0.882814
0.545455	0.212308	0.882545
0.544737	0.212308	0.882425
0.544021	0.212308	0.882325
0.544619	0.212821	0.882104
0.543906	0.212821	0.881974
0.543194	0.212821	0.881790
0.542484	0.212821	0.881432
0.541775	0.212821	0.881293
0.542373	0.213333	0.881016
0.542969	0.213846	0.880871
0.543563	0.214359	0.880781
0.544156	0.214872	0.880490
0.543450	0.214872	0.880111
0.544041	0.215385	0.880105
0.543338	0.215385	0.880060
0.543928	0.215897	0.880051
0.543226	0.215897	0.879957
0.543814	0.216410	0.879622
0.543115	0.216410	0.879458
0.543702	0.216923	0.879436
0.544288	0.217436	0.879357
0.543590	0.217436	0.878741
0.544174	0.217949	0.878437
0.543478	0.217949	0.878435
0.542784	0.217949	0.878412
0.542092	0.217949	0.878235
0.541401	0.217949	0.877750
0.540712	0.217949	0.877720
0.541296	0.218462	0.877700
0.541878	0.218974	0.877149
0.541191	0.218974	0.876676
0.540506	0.218974	0.876632
0.539823	0.218974	0.876082
0.539141	0.218974	0.876007
0.538462	0.218974	0.875981
0.537783	0.218974	0.875870
0.537107	0.218974	0.875786
0.536432	0.218974	0.875780
0.537014	0.219487	0.875402
0.536341	0.219487	0.875271
0.535670	0.219487	0.875212
0.536250	0.220000	0.874958
0.536829	0.220513	0.874771
0.536160	0.220513	0.874616
0.536737	0.221026	0.874467
0.537313	0.221538	0.874437
0.536646	0.221538	0.874412
0.537221	0.222051	0.874351
0.536555	0.222051	0.874212
0.535891	0.222051	0.873915
0.535229	0.222051	0.873878
0.535802	0.222564	0.873246
0.535142	0.222564	0.873144
0.534483	0.222564	0.872763
0.535055	0.223077	0.872450
0.535627	0.223590	0.872392
0.536196	0.224103	0.872040
0.536765	0.224615	0.871959
0.537332	0.225128	0.871756
0.536675	0.225128	0.871372
0.536020	0.225128	0.870640
0.535366	0.225128	0.870525
0.535932	0.225641	0.870467
0.535280	0.225641	0.870444
0.534629	0.225641	0.870227
0.533981	0.225641	0.870200
0.533333	0.225641	0.870159
0.533898	0.226154	0.869779
0.534462	0.226667	0.869545
0.535024	0.227179	0.869301
0.534379	0.227179	0.869262
0.534940	0.227692	0.869228
0.534296	0.227692	0.869093
0.533654	0.227692	0.868907
0.533013	0.227692	0.868382
0.532374	0.227692	0.868118
0.532934	0.228205	0.868034
0.532297	0.228205	0.867940
0.532855	0.228718	0.867344
0.533413	0.229231	0.866289
0.532777	0.229231	0.866271
0.533333	0.229744	0.866056
0.532699	0.229744	0.865975
0.533254	0.230256	0.865944
0.533808	0.230769	0.865613
0.533175	0.230769	0.865255
0.532544	0.230769	0.864963
0.533097	0.231282	0.864922
0.533648	0.231795	0.864502
0.534198	0.232308	0.864366
0.533569	0.232308	0.864336
0.534118	0.232821	0.864312
0.533490	0.232821	0.864278
0.532864	0.232821	0.864233
0.533411	0.233333	0.864128
0.532787	0.233333	0.864058
0.533333	0.233846	0.863790
0.532710	0.233846	0.863732
0.532089	0.233846	0.863691
0.532634	0.234359	0.862829
0.533178	0.234872	0.862082
0.532558	0.234872	0.861976
0.531940	0.234872	0.861786
0.531323	0.234872	0.861756
0.530707	0.234872	0.861627
0.531250	0.235385	0.861599
0.530636	0.235385	0.861595
0.530023	0.235385	0.861101
0.529412	0.235385	0.860866
0.529954	0.235897	0.860662
0.530495	0.236410	0.860335
0.531034	0.236923	0.860209
0.530425	0.236923	0.860139
0.529817	0.236923	0.860041
0.529210	0.236923	0.859607
0.528604	0.236923	0.859150
0.529143	0.237436	0.859117
0.528539	0.237436	0.859051
0.529076	0.237949	0.858594
0.528474	0.237949	0.858577
0.529010	0.238462	0.858450
0.528409	0.238462	0.857996
0.527809	0.238462	0.857862
0.528345	0.238974	0.857198
0.528879	0.239487	0.857078
0.528281	0.239487	0.857008
0.527684	0.239487	0.856932
0.527088	0.239487	0.856657
0.527621	0.240000	0.856258
0.527027	0.240000	0.856257
0.526434	0.240000	0.855559
0.525843	0.240000	0.855468
0.525253	0.240000	0.855328
0.525785	0.240513	0.855081
0.525196	0.240513	0.854829
0.525727	0.241026	0.854396
0.526257	0.241538	0.854371
0.525670	0.241538	0.854237
0.525084	0.241538	0.854235
0.525612	0.242051	0.854016
0.526140	0.242564	0.853764
0.526667	0.243077	0.853734
0.526082	0.243077	0.853073
0.525499	0.243077	0.852784
0.526024	0.243590	0.852755
0.525442	0.243590	0.852696
0.525967	0.244103	0.852594
0.526490	0.244615	0.852150
0.525910	0.244615	0.851757
0.525330	0.244615	0.851752
0.524752	0.244615	0.851256
0.524176	0.244615	0.851016
0.523600	0.244615	0.850500
0.523026	0.244615	0.850266
0.522453	0.244615	0.849947
0.521882	0.244615	0.849887
0.521311	0.244615	0.849749
0.521834	0.245128	0.849526
0.522356	0.245641	0.849192
0.521786	0.245641	0.849145
0.521219	0.245641	0.848894
0.520652	0.245641	0.848774
0.520087	0.245641	0.848742
0.520607	0.246154	0.848359
0.520043	0.246154	0.848028
0.519481	0.246154	0.847674
0.520000	0.246667	0.847653
0.520518	0.247179	0.847572
0.519957	0.247179	0.847275
0.519397	0.247179	0.847144
0.519914	0.247692	0.846752
0.520430	0.248205	0.846448
0.520945	0.248718	0.846367
0.520386	0.248718	0.846188
0.520900	0.249231	0.845850
